1.0,50.99999,0.0
50.99999,100.99998,0.0
100.99998,150.99997,0.0
150.99997,200.99995999999996,0.0
200.99996,250.99995,0.0
250.99994999999998,300.9999399999999,0.0
300.99994,350.99993,0.0
350.99992999999995,400.99992,0.0
400.99992,450.99991,0.0
450.99991,500.9999,0.0
500.99989999999997,550.9998899999998,0.0
550.9998899999999,600.99988,0.0
600.99988,650.99987,0.0
650.99987,700.99986,0.0
700.9998599999999,750.9998499999999,0.0
750.9998499999999,800.99984,0.0
800.99984,850.99983,0.0
850.99983,900.99982,0.0
900.99982,950.99981,0.0
950.9998099999999,1000.9997999999999,0.0
1000.9997999999999,1050.9997899999998,0.0
1050.9997899999998,1100.9997799999996,0.0
1100.9997799999999,1150.9997699999997,0.0
1150.99977,1200.9997599999997,0.0
1200.99976,1250.9997499999997,0.0
1250.99975,1300.9997399999997,0.0
1300.99974,1350.9997299999998,0.0
1350.99973,1400.9997199999998,0.0
1400.9997199999998,1450.9997099999996,0.0
1450.9997099999998,1500.9996999999996,0.0
1500.9996999999998,1550.9996899999996,0.0
1550.9996899999999,1600.9996799999997,0.0
1600.99968,1650.9996699999997,0.0
1650.99967,1700.9996599999997,0.0
1700.99966,1750.9996499999997,0.0
1750.99965,1800.9996399999998,0.0
1800.99964,1850.9996299999998,0.0
1850.9996299999998,1900.9996199999996,0.0
1900.9996199999998,1950.9996099999996,0.0
1950.9996099999998,2000.9995999999996,0.0
2000.9995999999999,2050.9995899999994,0.0
2050.99959,2100.99958,0.0
2100.9995799999997,2150.99957,0.0
2150.99957,2200.99956,0.0
2200.9995599999997,2250.99955,0.0
2250.99955,2300.9995400000003,0.0
2300.99954,2350.99953,0.0
2350.99953,2400.9995200000003,0.0
2400.99952,2450.99951,0.0
2450.9995099999996,2500.9995,0.0
2500.9995,2550.99949,0.0
2550.9994899999997,2600.99948,0.0
2600.99948,2650.99947,0.0
2650.9994699999997,2700.99946,0.0
2700.99946,2750.9994500000003,0.0
2750.99945,2800.99944,0.0
2800.9994399999996,2850.99943,0.0
2850.99943,2900.99942,0.0
2900.9994199999996,2950.99941,0.0
2950.99941,3000.9994,0.0
3000.9993999999997,3050.99939,0.0
3050.99939,3100.99938,0.0
3100.9993799999997,3150.99937,0.0
3150.99937,3200.9993600000003,0.0
3200.99936,3250.99935,0.0
3250.9993499999996,3300.99934,0.0
3300.99934,3350.99933,0.0
3350.9993299999996,3400.99932,0.0
3400.99932,3450.99931,0.0
3450.9993099999997,3500.9993,0.0
3500.9993,3550.99929,0.0
3550.9992899999997,3600.99928,0.0
3600.99928,3650.9992700000003,0.0
3650.99927,3700.99926,0.0
3700.9992599999996,3750.99925,0.0
3750.99925,3800.99924,0.0
3800.9992399999996,3850.99923,0.0
3850.99923,3900.99922,0.0
3900.9992199999997,3950.99921,0.0
3950.99921,4000.9992,0.0
4000.9991999999997,4050.99919,0.0
4050.9991899999995,4100.99918,0.0
4100.99918,4150.99917,0.0
4150.99917,4200.99916,0.0
4200.999159999999,4250.99915,0.0
4250.99915,4300.99914,0.0
4300.99914,4350.99913,0.0
4350.99913,4400.99912,0.0
4400.9991199999995,4450.99911,0.0
4450.99911,4500.9991,0.0
4500.9991,4550.99909,0.0
4550.999089999999,4600.99908,0.0
4600.99908,4650.99907,0.0
4650.99907,4700.99906,0.0
4700.99906,4750.99905,0.0
4750.999049999999,4800.99904,0.0
4800.99904,4850.99903,0.0
4850.99903,4900.99902,0.0
4900.999019999999,4950.9990099999995,0.0
4950.9990099999995,5000.999,0.0
5000.999,5050.99899,0.0
5050.99899,5100.99898,0.0
5100.998979999999,5150.99897,0.0
5150.99897,5200.99896,0.0
5200.99896,5250.99895,0.0
5250.998949999999,5300.9989399999995,0.0
5300.9989399999995,5350.99893,0.0
5350.99893,5400.99892,0.0
5400.99892,5450.99891,0.0
5450.998909999999,5500.9989,0.0
5500.9989,5550.99889,0.0
5550.99889,5600.99888,0.0
5600.998879999999,5650.998869999999,0.0
5650.998869999999,5700.99886,0.0
5700.99886,5750.99885,0.0
5750.99885,5800.99884,0.0
5800.998839999999,5850.9988299999995,0.0
5850.9988299999995,5900.99882,0.0
5900.99882,5950.99881,0.0
5950.99881,6000.9988,0.0
6000.998799999999,6050.99879,0.0
6050.99879,6100.99878,0.0
6100.99878,6150.99877,0.0
6150.998769999999,6200.9987599999995,0.0
6200.9987599999995,6250.99875,0.0
6250.99875,6300.99874,0.0
6300.99874,6350.99873,0.0
6350.998729999999,6400.99872,0.0
6400.99872,6450.99871,0.0
6450.99871,6500.9987,0.0
6500.998699999999,6550.998689999999,0.0
6550.998689999999,6600.99868,0.0
6600.99868,6650.99867,0.0
6650.99867,6700.99866,0.0
6700.998659999999,6750.9986499999995,0.0
6750.9986499999995,6800.99864,0.0
6800.99864,6850.99863,0.0
6850.998629999999,6900.998619999999,0.0
6900.998619999999,6950.99861,0.0
6950.99861,7000.9986,0.0
7000.9986,7050.99859,0.0
7050.998589999999,7100.9985799999995,0.0
7100.9985799999995,7150.99857,0.0
7150.99857,7200.99856,0.0
7200.99856,7250.99855,0.0
7250.998549999999,7300.99854,0.0
7300.99854,7350.99853,0.0
7350.99853,7400.99852,0.0
7400.998519999999,7450.998509999999,0.0
7450.998509999999,7500.9985,0.0
7500.9985,7550.99849,0.0
7550.99849,7600.99848,0.0
7600.998479999999,7650.9984699999995,0.0
7650.9984699999995,7700.99846,0.0
7700.99846,7750.99845,0.0
7750.998449999999,7800.998439999999,0.0
7800.998439999999,7850.99843,0.0
7850.99843,7900.99842,0.0
